station_id,date,t_min,t_max,t_mean
IUNG125,2024-10-23,0.5,13.8,7.15
IUNG125,2024-10-24,0.8,10.1,5.45
IUNG125,2024-10-25,1.6,6.1,3.85
IUNG125,2024-10-26,2.4,13.7,8.05
IUNG125,2024-10-27,1.2,16.0,8.6
IUNG125,2024-10-28,4.4,13.5,8.95
IUNG125,2024-10-29,5.1,11.8,8.45
IUNG125,2024-10-30,10.4,14.2,12.3
IUNG125,2024-10-31,7.7,11.6,9.65
IUNG125,2024-11-01,9.7,12.6,11.15
IUNG125,2024-11-02,-0.2,10.8,5.3
IUNG125,2024-11-03,-2.8,6.7,1.95
IUNG125,2024-11-04,-3.8,8.5,2.35
IUNG125,2024-11-05,-4.1,8.3,2.1
IUNG125,2024-11-06,-4.5,10.1,2.8
IUNG125,2024-11-07,-2.9,2.1,-0.4
IUNG125,2024-11-08,2.1,5.0,3.55
IUNG125,2024-11-09,2.3,4.2,3.25
IUNG125,2024-11-10,2.1,3.5,2.8
IUNG125,2024-11-11,0.9,6.8,3.85
IUNG125,2024-11-12,0.0,1.7,0.85
IUNG125,2024-11-13,-0.7,0.7,0.0
IUNG125,2024-11-14,-0.9,4.5,1.8
IUNG125,2024-11-15,2.9,6.6,4.75
IUNG125,2024-11-16,1.8,7.3,4.55
IUNG125,2024-11-17,2.2,5.9,4.05
IUNG125,2024-11-18,1.9,5.7,3.8
IUNG125,2024-11-19,2.0,6.9,4.45
IUNG125,2024-11-20,1.4,8.8,5.1
IUNG125,2024-11-21,-1.6,2.4,0.4
IUNG125,2024-11-22,-4.0,0.0,-2.0
IUNG125,2024-11-23,-6.4,1.5,-2.45
IUNG125,2024-11-24,-3.3,2.4,-0.45
IUNG125,2024-11-25,2.2,9.3,5.75
IUNG125,2024-11-26,0.4,8.1,4.25
IUNG125,2024-11-27,1.7,6.2,3.95
IUNG125,2024-11-28,0.0,5.7,2.85
IUNG125,2024-11-29,3.1,6.1,4.6
IUNG125,2024-11-30,2.5,4.7,3.6
IUNG125,2024-12-01,1.7,4.6,3.15
IUNG125,2024-12-02,1.0,4.8,2.9
IUNG125,2024-12-03,-1.4,4.4,1.5
IUNG125,2024-12-04,0.1,3.2,1.65
IUNG125,2024-12-05,1.1,2.8,1.95
IUNG125,2024-12-06,-0.6,1.2,0.3
IUNG125,2024-12-07,0.4,1.4,0.9
IUNG125,2024-12-08,0.6,4.8,2.7
IUNG125,2024-12-09,-0.1,2.2,1.05
IUNG125,2024-12-10,-1.3,0.0,-0.65
IUNG125,2024-12-11,-1.1,1.4,0.15
IUNG125,2024-12-12,-0.5,1.5,0.5
IUNG125,2024-12-13,-6.1,0.9,-2.6
IUNG125,2024-12-14,-6.0,0.1,-2.95
IUNG125,2024-12-15,-0.7,2.9,1.1
IUNG125,2024-12-16,1.9,10.3,6.1
IUNG125,2024-12-17,4.4,8.7,6.55
IUNG125,2024-12-18,3.5,7.1,5.3
IUNG125,2024-12-19,5.4,8.7,7.05
IUNG125,2024-12-20,0.0,6.8,3.4
IUNG125,2024-12-21,-1.6,2.9,0.65
IUNG125,2024-12-22,-1.0,3.1,1.05
IUNG125,2024-12-23,0.0,1.5,0.75
IUNG125,2024-12-24,0.0,1.9,0.95
IUNG125,2024-12-25,-4.0,2.9,-0.55
IUNG125,2024-12-26,-4.7,1.8,-1.45
IUNG125,2024-12-27,-1.5,1.0,-0.25
IUNG125,2024-12-28,-1.1,0.3,-0.4
IUNG125,2024-12-29,-0.8,1.3,0.25
IUNG125,2024-12-30,-0.6,0.7,0.05
IUNG125,2024-12-31,-0.4,2.1,0.85
IUNG125,2025-01-01,-0.4,4.3,1.95
IUNG125,2025-01-02,-0.7,5.8,2.55
IUNG125,2025-01-03,-2.9,1.3,-0.8
IUNG125,2025-01-04,-8.6,-1.4,-5.0
IUNG125,2025-01-05,-8.5,0.0,-4.25
IUNG125,2025-01-06,-2.9,4.5,0.8
IUNG125,2025-01-07,0.0,6.3,3.15
IUNG125,2025-01-08,-1.7,3.5,0.9
IUNG125,2025-01-09,-0.9,7.2,3.15
IUNG125,2025-01-10,0.0,8.0,4.0
IUNG125,2025-01-11,-1.0,0.6,-0.2
IUNG125,2025-01-12,-0.8,0.2,-0.3
IUNG125,2025-01-13,-3.6,0.0,-1.8
IUNG125,2025-01-14,-3.4,0.6,-1.4
IUNG125,2025-01-15,-0.4,0.8,0.2
IUNG125,2025-01-16,0.4,1.2,0.8
IUNG125,2025-01-17,1.0,2.6,1.8
IUNG125,2025-01-18,0.0,5.8,2.9
IUNG125,2025-01-19,-1.5,1.9,0.2
IUNG125,2025-01-20,-2.3,5.6,1.65
IUNG125,2025-01-21,-1.6,1.7,0.05
IUNG125,2025-01-22,-0.5,1.0,0.25
IUNG125,2025-01-23,0.8,4.6,2.7
IUNG125,2025-01-24,-0.8,4.3,1.75
IUNG125,2025-01-25,0.0,6.8,3.4
IUNG125,2025-01-26,0.0,9.7,4.85
IUNG125,2025-01-27,0.7,11.7,6.2
IUNG125,2025-01-28,1.8,10.6,6.2
IUNG125,2025-01-29,0.0,10.1,5.05
IUNG125,2025-01-30,0.5,11.7,6.1
IUNG125,2025-01-31,-0.7,9.5,4.4
IUNG125,2025-02-01,-0.2,2.8,1.3
IUNG125,2025-02-02,-4.5,2.6,-0.95
IUNG125,2025-02-03,-5.7,0.4,-2.65
IUNG125,2025-02-04,-1.3,1.6,0.15
IUNG125,2025-02-05,-3.3,4.0,0.35
IUNG125,2025-02-06,-4.2,-0.1,-2.15
IUNG125,2025-02-07,-4.8,-0.2,-2.5
IUNG125,2025-02-08,-5.9,0.0,-2.95
IUNG125,2025-02-09,-6.8,0.0,-3.4
IUNG125,2025-02-10,-9.6,0.9,-4.35
IUNG125,2025-02-11,-9.5,-5.7,-7.6
IUNG125,2025-02-12,-8.5,0.0,-4.25
IUNG125,2025-02-13,-9.8,3.9,-2.95
IUNG125,2025-02-14,-8.2,0.1,-4.05
IUNG125,2025-02-15,-12.1,0.0,-6.05
IUNG125,2025-02-16,-14.9,0.0,-7.45
IUNG125,2025-02-17,-15.8,-2.1,-8.95
IUNG125,2025-02-18,-14.2,-0.9,-7.55
IUNG125,2025-02-19,-10.8,-2.1,-6.45
IUNG125,2025-02-20,-10.8,0.0,-5.4
IUNG125,2025-02-21,-9.7,1.1,-4.3
IUNG125,2025-02-22,-7.6,1.9,-2.85
IUNG125,2025-02-23,-6.8,5.1,-0.85
IUNG125,2025-02-24,-4.8,7.9,1.55
IUNG125,2025-02-25,-1.8,5.8,2.0
IUNG125,2025-02-26,-1.9,10.4,4.25
IUNG125,2025-02-27,0.0,10.6,5.3
IUNG125,2025-02-28,0.2,3.7,1.95
IUNG125,2025-03-01,-0.8,7.0,3.1
IUNG125,2025-03-02,0.2,1.8,1.0
IUNG125,2025-03-03,1.2,7.3,4.25
IUNG125,2025-03-04,0.0,11.4,5.7
IUNG125,2025-03-05,1.0,14.2,7.6
IUNG125,2025-03-06,2.0,17.4,9.7
IUNG125,2025-03-07,0.0,17.1,8.55
IUNG125,2025-03-08,-0.4,18.8,9.2
IUNG125,2025-03-09,-0.6,18.2,8.8
IUNG125,2025-03-10,0.0,19.3,9.65
IUNG125,2025-03-11,0.0,15.4,7.7
IUNG125,2025-03-12,4.5,15.4,9.95
IUNG125,2025-03-13,0.0,14.0,7.0
IUNG125,2025-03-14,0.0,5.7,2.85
IUNG125,2025-03-15,-3.3,1.9,-0.7
IUNG125,2025-03-16,-5.3,6.7,0.7
IUNG125,2025-03-17,-5.4,2.5,-1.45
IUNG125,2025-03-18,-6.6,4.7,-0.95
IUNG125,2025-03-19,-2.4,9.6,3.6
IUNG125,2025-03-20,-3.0,12.8,4.9
IUNG125,2025-03-21,-1.9,14.6,6.35
IUNG125,2025-03-22,2.5,14.4,8.45
IUNG125,2025-03-23,3.4,12.8,8.1
IUNG125,2025-03-24,4.9,11.6,8.25
IUNG125,2025-03-25,0.7,10.3,5.5
IUNG125,2025-03-26,-0.1,14.8,7.35
IUNG125,2025-03-27,0.0,10.0,5.0
IUNG125,2025-03-28,4.9,14.6,9.75
IUNG125,2025-03-29,2.5,16.1,9.3
IUNG125,2025-03-30,2.0,16.3,9.15
IUNG125,2025-03-31,5.6,8.4,7.0
IUNG125,2025-04-01,0.0,12.9,6.45
IUNG125,2025-04-02,0.0,16.7,8.35
IUNG125,2025-04-03,2.9,18.6,10.75
IUNG125,2025-04-04,2.0,18.9,10.45
IUNG125,2025-04-05,-0.2,8.8,4.3
IUNG125,2025-04-06,-1.8,1.0,-0.4
IUNG125,2025-04-07,-2.9,6.8,1.95
IUNG125,2025-04-08,-4.2,6.4,1.1
IUNG125,2025-04-09,-5.2,8.7,1.75
IUNG125,2025-04-10,-1.9,4.9,1.5
IUNG125,2025-04-11,-0.3,4.4,2.05
IUNG125,2025-04-12,0.0,12.6,6.3
IUNG125,2025-04-13,0.0,19.6,9.8
IUNG125,2025-04-14,0.0,20.3,10.15
IUNG125,2025-04-15,7.0,19.0,13.0
IUNG125,2025-04-16,9.3,22.1,15.7
IUNG125,2025-04-17,8.5,26.5,17.5
IUNG125,2025-04-18,0.0,26.8,13.4
IUNG125,2025-04-19,0.0,19.8,9.9
IUNG125,2025-04-20,7.0,21.9,14.45
IUNG125,2025-04-21,6.4,23.7,15.05
IUNG125,2025-04-22,7.8,25.5,16.65
IUNG125,2025-04-23,8.0,21.3,14.65
IUNG125,2025-04-24,0.0,22.4,11.2
IUNG125,2025-04-25,0.0,12.9,6.45
IUNG125,2025-04-26,-2.3,11.8,4.75
IUNG125,2025-04-27,-2.6,13.1,5.25
IUNG125,2025-04-28,-2.7,17.1,7.2
IUNG125,2025-04-29,0.0,19.4,9.7
IUNG125,2025-04-30,2.9,19.3,11.1
IUNG125,2025-05-01,0.0,17.6,8.8
IUNG125,2025-05-02,0.0,20.6,10.3
IUNG125,2025-05-03,10.6,22.7,16.65
IUNG125,2025-05-04,3.7,17.7,10.7
IUNG125,2025-05-05,0.0,10.6,5.3
IUNG125,2025-05-06,0.2,13.0,6.6
IUNG125,2025-05-07,-1.2,13.2,6.0
IUNG125,2025-05-08,-0.8,11.2,5.2
IUNG125,2025-05-09,-2.8,10.0,3.6
IUNG125,2025-05-10,0.0,9.5,4.75
IUNG125,2025-05-11,2.4,13.3,7.85
IUNG125,2025-05-12,3.4,13.4,8.4
IUNG125,2025-05-13,0.0,15.6,7.8
IUNG125,2025-05-14,0.0,15.9,7.95
IUNG125,2025-05-15,0.0,11.6,5.8
IUNG125,2025-05-16,0.0,9.1,4.55
IUNG125,2025-05-17,2.2,12.0,7.1
IUNG125,2025-05-18,0.0,11.5,5.75
IUNG125,2025-05-19,6.1,15.4,10.75
IUNG125,2025-05-20,0.0,19.3,9.65
IUNG125,2025-05-21,0.0,21.6,10.8
IUNG125,2025-05-22,10.3,22.0,16.15
IUNG125,2025-05-23,8.9,12.3,10.6
IUNG125,2025-05-24,5.6,13.4,9.5
IUNG125,2025-05-25,0.0,17.1,8.55
IUNG125,2025-05-26,5.1,20.3,12.7
IUNG125,2025-05-27,0.0,21.2,10.6
IUNG125,2025-05-28,9.2,18.4,13.8
IUNG125,2025-05-29,10.2,19.2,14.7
IUNG125,2025-05-30,0.0,20.2,10.1
IUNG125,2025-05-31,0.0,22.7,11.35
IUNG125,2025-06-01,0.0,25.0,12.5
IUNG125,2025-06-02,16.2,26.0,21.1
IUNG125,2025-06-03,9.1,20.0,14.55
IUNG125,2025-06-04,8.4,24.6,16.5
IUNG125,2025-06-05,0.0,26.9,13.45
IUNG125,2025-06-06,14.9,26.2,20.55
IUNG125,2025-06-07,0.0,27.0,13.5
IUNG125,2025-06-08,12.5,22.6,17.55
IUNG125,2025-06-09,7.5,17.0,12.25
IUNG125,2025-06-10,6.0,19.4,12.7
IUNG125,2025-06-11,9.6,17.2,13.4
IUNG125,2025-06-12,0.0,17.3,8.65
IUNG125,2025-06-13,9.4,19.6,14.5
IUNG125,2025-06-14,0.0,22.0,11.0
IUNG125,2025-06-15,8.2,24.6,16.4
IUNG125,2025-06-16,0.0,27.5,13.75
IUNG125,2025-06-17,0.0,21.5,10.75
IUNG125,2025-06-18,10.6,25.8,18.2
IUNG125,2025-06-19,0.0,20.8,10.4
IUNG125,2025-06-20,0.0,20.4,10.2
IUNG125,2025-06-21,0.0,22.6,11.3
IUNG125,2025-06-22,6.7,24.7,15.7
IUNG125,2025-06-23,0.0,26.0,13.0
IUNG125,2025-06-24,10.9,20.5,15.7
IUNG125,2025-06-25,11.7,24.0,17.85
IUNG125,2025-06-26,10.6,23.9,17.25
IUNG125,2025-06-27,14.1,23.8,18.95
IUNG125,2025-06-28,0.0,21.0,10.5
IUNG125,2025-06-29,12.9,25.0,18.95
IUNG125,2025-06-30,10.9,22.0,16.45
IUNG125,2025-07-01,9.3,24.2,16.75
IUNG125,2025-07-02,8.6,28.9,18.75
IUNG125,2025-07-03,11.8,33.2,22.5
IUNG125,2025-07-04,0.0,22.6,11.3
IUNG125,2025-07-05,6.5,24.5,15.5
IUNG125,2025-07-06,10.4,29.7,20.05
IUNG125,2025-07-07,16.1,30.8,23.45
IUNG125,2025-07-08,0.0,25.5,12.75
IUNG125,2025-07-09,0.0,19.1,9.55
IUNG125,2025-07-10,12.3,16.2,14.25
IUNG125,2025-07-11,11.5,17.5,14.5
IUNG125,2025-07-12,0.0,23.7,11.85
IUNG125,2025-07-13,10.5,26.8,18.65
IUNG125,2025-07-14,0.0,27.4,13.7
IUNG125,2025-07-15,11.7,26.8,19.25
IUNG125,2025-07-16,0.0,22.7,11.35
IUNG125,2025-07-17,9.0,23.3,16.15
IUNG125,2025-07-18,0.0,24.9,12.45
IUNG125,2025-07-19,15.0,22.3,18.65
IUNG125,2025-07-20,0.0,24.4,12.2
IUNG125,2025-07-21,0.0,28.7,14.35
IUNG125,2025-07-22,14.0,24.6,19.3
IUNG125,2025-07-23,0.0,25.9,12.95
IUNG125,2025-07-24,14.3,27.6,20.95
IUNG125,2025-07-25,0.0,25.7,12.85
IUNG125,2025-07-26,13.7,28.1,20.9
IUNG125,2025-07-27,17.9,21.5,19.7
IUNG125,2025-07-28,17.3,24.7,21.0
IUNG125,2025-07-29,15.4,19.5,17.45
IUNG125,2025-07-30,0.0,23.5,11.75
IUNG125,2025-07-31,9.0,23.3,16.15
IUNG125,2025-08-01,0.0,24.0,12.0
IUNG125,2025-08-02,0.0,25.4,12.7
IUNG125,2025-08-03,0.0,29.6,14.8
IUNG125,2025-08-04,0.0,21.6,10.8
IUNG125,2025-08-05,0.0,26.5,13.25
IUNG125,2025-08-06,7.4,21.5,14.45
IUNG125,2025-08-07,0.0,23.3,11.65
IUNG125,2025-08-08,9.1,25.0,17.05
IUNG125,2025-08-09,11.0,27.2,19.1
IUNG125,2025-08-10,0.0,27.8,13.9
IUNG125,2025-08-11,8.4,22.8,15.6
IUNG125,2025-08-12,7.2,26.2,16.7
IUNG125,2025-08-13,9.7,28.5,19.1
IUNG125,2025-08-14,13.6,30.2,21.9
IUNG125,2025-08-15,0.0,28.8,14.4
IUNG125,2025-08-16,12.8,31.3,22.05
IUNG125,2025-08-17,12.0,23.6,17.8
IUNG125,2025-08-18,8.6,21.9,15.25
IUNG125,2025-08-19,8.5,23.5,16.0
IUNG125,2025-08-20,12.2,24.9,18.55
IUNG125,2025-08-21,0.0,22.5,11.25
IUNG125,2025-08-22,0.0,23.0,11.5
IUNG125,2025-08-23,7.8,18.0,12.9
IUNG125,2025-08-24,6.6,18.2,12.4
IUNG125,2025-08-25,5.6,19.8,12.7
IUNG125,2025-08-26,0.0,18.4,9.2
IUNG125,2025-08-27,0.0,21.6,10.8
IUNG125,2025-08-28,11.0,30.6,20.8
IUNG125,2025-08-29,17.2,31.7,24.45
IUNG125,2025-08-30,15.4,29.6,22.5
IUNG125,2025-08-31,0.0,26.7,13.35
IUNG125,2025-09-01,15.2,27.0,21.1
IUNG125,2025-09-02,0.0,30.8,15.4
IUNG125,2025-09-03,13.7,26.3,20.0
IUNG125,2025-09-04,12.5,24.4,18.45
IUNG125,2025-09-05,13.6,30.4,22.0
IUNG125,2025-09-06,0.0,29.3,14.65
IUNG125,2025-09-07,14.0,24.4,19.2
IUNG125,2025-09-08,12.5,24.3,18.4
IUNG125,2025-09-09,12.1,20.5,16.3
IUNG125,2025-09-10,0.0,24.5,12.25
IUNG125,2025-09-11,0.0,19.8,9.9
IUNG125,2025-09-12,0.0,23.6,11.8
IUNG125,2025-09-13,14.2,19.8,17.0
IUNG125,2025-09-14,13.0,20.1,16.55
IUNG125,2025-09-15,0.0,19.3,9.65
IUNG125,2025-09-16,0.0,18.2,9.1
IUNG125,2025-09-17,10.2,17.8,14.0
IUNG125,2025-09-18,0.0,19.2,9.6
IUNG125,2025-09-19,14.1,21.0,17.55
IUNG125,2025-09-20,12.0,25.7,18.85
IUNG125,2025-09-21,0.0,27.8,13.9
IUNG125,2025-09-22,0.0,27.3,13.65
IUNG125,2025-09-23,10.2,14.7,12.45
IUNG125,2025-09-24,2.1,16.5,9.3
IUNG125,2025-09-25,0.0,15.5,7.75
IUNG125,2025-09-26,3.0,16.4,9.7
IUNG125,2025-09-27,0.0,17.1,8.55
IUNG125,2025-09-28,2.2,13.7,7.95
IUNG125,2025-09-29,7.0,9.3,8.15
IUNG125,2025-09-30,0.0,9.3,4.65
IUNG125,2025-10-01,0.4,11.9,6.15
IUNG125,2025-10-02,-0.3,11.8,5.75
IUNG125,2025-10-03,0.0,9.0,4.5
IUNG125,2025-10-04,1.7,12.1,6.9
IUNG125,2025-10-05,0.0,13.2,6.6
IUNG125,2025-10-06,0.0,15.1,7.55
IUNG125,2025-10-07,0.0,15.5,7.75
IUNG125,2025-10-08,0.3,16.7,8.5
IUNG125,2025-10-09,-0.6,14.7,7.05
IUNG125,2025-10-10,0.0,13.2,6.6
IUNG125,2025-10-11,4.6,13.3,8.95
IUNG125,2025-10-12,0.0,11.7,5.85
IUNG125,2025-10-13,2.7,11.7,7.2
IUNG125,2025-10-14,0.0,9.1,4.55
IUNG125,2025-10-15,2.5,10.2,6.35
IUNG125,2025-10-16,4.3,12.8,8.55
IUNG125,2025-10-17,0.0,12.5,6.25
IUNG125,2025-10-18,3.8,8.9,6.35
IUNG125,2025-10-19,-3.3,7.9,2.3
IUNG125,2025-10-20,-4.7,8.5,1.9
IUNG125,2025-10-21,-0.6,12.3,5.85
IUNG125,2025-10-22,0.0,14.2,7.1
IUNG125,2025-10-23,0.0,18.3,9.15
IUNG125,2025-10-24,0.0,14.8,7.4
IUNG125,2025-10-25,0.0,11.0,5.5
IUNG125,2025-10-26,0.0,11.2,5.6
IUNG125,2025-10-27,5.3,8.9,7.1
IUNG125,2025-10-28,5.7,8.8,7.25
IUNG125,2025-10-29,0.0,11.4,5.7
IUNG125,2025-10-30,3.8,15.3,9.55
IUNG125,2025-10-31,0.0,10.2,5.1
IUNG125,2025-11-01,-0.8,11.9,5.55
IUNG125,2025-11-02,5.3,16.0,10.65
IUNG125,2025-11-03,0.0,13.9,6.95
IUNG125,2025-11-04,0.0,11.4,5.7
IUNG125,2025-11-05,-0.2,12.2,6.0
IUNG125,2025-11-06,0.0,10.7,5.35
IUNG125,2025-11-07,0.0,10.7,5.35
IUNG125,2025-11-08,0.0,6.1,3.05
IUNG125,2025-11-09,5.0,7.1,6.05
IUNG125,2025-11-10,5.8,8.8,7.3
IUNG125,2025-11-11,5.7,7.4,6.55
IUNG125,2025-11-12,0.0,7.5,3.75
IUNG125,2025-11-13,4.0,10.6,7.3
IUNG125,2025-11-14,3.7,10.4,7.05
IUNG125,2025-11-15,-1.3,7.4,3.05
IUNG125,2025-11-16,-1.4,9.1,3.85
IUNG125,2025-11-17,0.0,8.8,4.4
IUNG125,2025-11-18,0.2,4.0,2.1
IUNG125,2025-11-19,-0.8,5.0,2.1
IUNG125,2025-11-20,-2.1,2.4,0.15
IUNG125,2025-11-21,-0.6,1.2,0.3
IUNG125,2025-11-22,-2.0,1.5,-0.25
IUNG125,2025-11-23,-1.6,0.0,-0.8
IUNG125,2025-11-24,-2.6,0.3,-1.15
IUNG125,2025-11-25,-0.1,2.9,1.4
IUNG125,2025-11-26,1.0,4.2,2.6
IUNG125,2025-11-27,0.6,2.0,1.3
IUNG125,2025-11-28,0.0,1.1,0.55
IUNG125,2025-11-29,0.0,3.1,1.55
IUNG125,2025-11-30,0.0,5.8,2.9
IUNG125,2025-12-01,0.0,4.8,2.4
IUNG125,2025-12-02,0.0,3.9,1.95
IUNG125,2025-12-03,0.0,4.6,2.3
IUNG125,2025-12-04,0.0,6.1,3.05
IUNG125,2025-12-05,0.0,9.1,4.55
IUNG125,2025-12-06,1.2,5.6,3.4
IUNG125,2025-12-07,0.6,2.3,1.45
IUNG125,2025-12-08,0.0,6.8,3.4
IUNG125,2025-12-09,0.0,8.8,4.4
IUNG125,2025-12-10,0.0,10.0,5.0
IUNG125,2025-12-11,0.0,10.3,5.15
IUNG125,2025-12-12,0.0,7.1,3.55
IUNG125,2025-12-13,0.0,4.4,2.2
IUNG125,2025-12-14,2.8,5.9,4.35
IUNG125,2025-12-15,-1.4,2.8,0.7
IUNG125,2025-12-16,-2.3,2.7,0.2
IUNG125,2025-12-17,-0.4,5.5,2.55
IUNG125,2025-12-18,0.0,2.5,1.25
IUNG125,2025-12-19,0.0,3.0,1.5
IUNG125,2025-12-20,0.0,2.7,1.35
IUNG125,2025-12-21,0.0,2.9,1.45
IUNG125,2025-12-22,0.0,2.5,1.25
IUNG125,2025-12-23,-3.1,2.0,-0.55
IUNG125,2025-12-24,-10.9,0.0,-5.45
IUNG125,2025-12-25,-12.2,0.0,-6.1
IUNG125,2025-12-26,-6.2,1.7,-2.25
IUNG125,2025-12-27,-0.2,2.2,1.0
IUNG125,2025-12-28,0.0,2.2,1.1
IUNG125,2025-12-29,-3.6,0.7,-1.45
IUNG125,2025-12-30,-5.0,-1.1,-3.05
IUNG125,2025-12-31,-7.6,0.0,-3.8
IUNG39,2024-01-01,-0.3,4.4,2.05
IUNG39,2024-01-02,1.2,6.5,3.85
IUNG39,2024-01-03,3.3,9.0,6.15
IUNG39,2024-01-04,0.2,7.7,3.95
IUNG39,2024-01-05,-2.1,0.1,-1.0
IUNG39,2024-01-06,-4.1,-0.8,-2.45
IUNG39,2024-01-07,-9.7,-4.1,-6.9
IUNG39,2024-01-08,-14.8,-8.4,-11.6
IUNG39,2024-01-09,-16.9,-6.6,-11.75
IUNG39,2024-01-10,-13.4,-1.0,-7.2
IUNG39,2024-01-11,-9.1,-0.1,-4.6
IUNG39,2024-01-12,-14.1,-0.4,-7.25
IUNG39,2024-01-13,-1.2,0.0,-0.6
IUNG39,2024-01-14,-0.5,2.1,0.8
IUNG39,2024-01-15,-1.6,2.1,0.25
IUNG39,2024-01-16,-9.3,-1.2,-5.25
IUNG39,2024-01-17,-8.4,1.6,-3.4
IUNG39,2024-01-18,-1.1,3.7,1.3
IUNG39,2024-01-19,-3.7,-1.2,-2.45
IUNG39,2024-01-20,-3.7,0.9,-1.4
IUNG39,2024-01-21,-8.6,1.9,-3.35
IUNG39,2024-01-22,-1.4,2.9,0.75
IUNG39,2024-01-23,0.7,5.5,3.1
IUNG39,2024-01-24,0.6,6.5,3.55
IUNG39,2024-01-25,1.7,6.5,4.1
IUNG39,2024-01-26,0.2,2.0,1.1
IUNG39,2024-01-27,0.5,3.8,2.15
IUNG39,2024-01-28,1.5,4.3,2.9
IUNG39,2024-01-29,0.6,5.8,3.2
IUNG39,2024-01-30,0.3,7.0,3.65
IUNG39,2024-01-31,0.2,4.8,2.5
IUNG39,2024-02-01,0.4,4.5,2.45
IUNG39,2024-02-02,1.0,5.8,3.4
IUNG39,2024-02-03,3.4,9.6,6.5
IUNG39,2024-02-04,4.7,6.8,5.75
IUNG39,2024-02-05,4.2,8.6,6.4
IUNG39,2024-02-06,7.4,9.6,8.5
IUNG39,2024-02-07,0.9,9.8,5.35
IUNG39,2024-02-08,-1.2,2.1,0.45
IUNG39,2024-02-09,-0.1,1.9,0.9
IUNG39,2024-02-10,1.8,9.0,5.4
IUNG39,2024-02-11,3.7,12.4,8.05
IUNG39,2024-02-12,3.2,10.4,6.8
IUNG39,2024-02-13,3.2,7.3,5.25
IUNG39,2024-02-14,1.7,8.9,5.3
IUNG39,2024-02-15,3.2,8.0,5.6
IUNG39,2024-02-16,2.7,12.2,7.45
IUNG39,2024-02-17,3.9,9.6,6.75
IUNG39,2024-02-18,-2.2,6.2,2.0
IUNG39,2024-02-19,-1.3,5.3,2.0
IUNG39,2024-02-20,4.5,10.2,7.35
IUNG39,2024-02-21,3.8,8.7,6.25
IUNG39,2024-02-22,5.2,10.0,7.6
IUNG39,2024-02-23,6.8,9.3,8.05
IUNG39,2024-02-24,3.5,14.1,8.8
IUNG39,2024-02-25,3.1,14.4,8.75
IUNG39,2024-02-26,7.1,13.5,10.3
IUNG39,2024-02-27,5.9,15.7,10.8
IUNG39,2024-02-28,7.7,14.5,11.1
IUNG39,2024-02-29,7.3,10.4,8.85
IUNG39,2024-03-01,6.4,9.4,7.9
IUNG39,2024-03-02,5.7,9.4,7.55
IUNG39,2024-03-03,5.3,11.9,8.6
IUNG39,2024-03-04,3.3,5.5,4.4
IUNG39,2024-03-05,3.3,6.4,4.85
IUNG39,2024-03-06,0.7,5.9,3.3
IUNG39,2024-03-07,-3.8,3.2,-0.3
IUNG39,2024-03-08,-4.7,8.1,1.7
IUNG39,2024-03-09,-4.9,9.9,2.5
IUNG39,2024-03-10,-0.1,13.3,6.6
IUNG39,2024-03-11,2.7,5.9,4.3
IUNG39,2024-03-12,4.2,7.0,5.6
IUNG39,2024-03-13,3.2,5.6,4.4
IUNG39,2024-03-14,3.4,7.5,5.45
IUNG39,2024-03-15,3.7,9.2,6.45
IUNG39,2024-03-16,3.6,12.7,8.15
IUNG39,2024-03-17,0.3,9.7,5.0
IUNG39,2024-03-18,-0.8,2.8,1.0
IUNG39,2024-03-19,-2.4,7.1,2.35
IUNG39,2024-03-20,-0.9,8.1,3.6
IUNG39,2024-03-21,-2.6,11.3,4.35
IUNG39,2024-03-22,5.6,11.7,8.65
IUNG39,2024-03-23,6.7,15.8,11.25
IUNG39,2024-03-24,0.0,9.6,4.8
IUNG39,2024-03-25,0.5,8.9,4.7
IUNG39,2024-03-26,-0.6,12.1,5.75
IUNG39,2024-03-27,5.5,17.2,11.35
IUNG39,2024-03-28,8.9,17.5,13.2
IUNG39,2024-03-29,6.5,17.8,12.15
IUNG39,2024-03-30,8.9,23.4,16.15
IUNG39,2024-03-31,13.2,23.7,18.45
IUNG39,2024-04-01,9.6,23.8,16.7
IUNG39,2024-04-02,9.1,14.4,11.75
IUNG39,2024-04-03,1.2,14.0,7.6
IUNG39,2024-04-04,0.3,14.7,7.5
IUNG39,2024-04-05,7.3,16.7,12.0
IUNG39,2024-04-06,5.7,18.7,12.2
IUNG39,2024-04-07,4.9,22.4,13.65
IUNG39,2024-04-08,11.8,25.8,18.8
IUNG39,2024-04-09,10.2,26.1,18.15
IUNG39,2024-04-10,9.6,17.7,13.65
IUNG39,2024-04-11,4.5,17.3,10.9
IUNG39,2024-04-12,5.9,19.4,12.65
IUNG39,2024-04-13,8.1,22.1,15.1
IUNG39,2024-04-14,3.9,22.6,13.25
IUNG39,2024-04-15,3.0,10.2,6.6
IUNG39,2024-04-16,0.7,10.6,5.65
IUNG39,2024-04-17,0.0,10.5,5.25
IUNG39,2024-04-18,1.3,10.5,5.9
IUNG39,2024-04-19,0.0,11.8,5.9
IUNG39,2024-04-20,4.2,6.4,5.3
IUNG39,2024-04-21,2.9,6.9,4.9
IUNG39,2024-04-22,1.6,6.1,3.85
IUNG39,2024-04-23,-1.0,11.4,5.2
