stationId,data_dnia,T_min,T_max,T_srednia,Wierzba_iwa_GDD_dzienne,Wierzba_iwa_GDD_suma,dzien_kwitniecia
PME238,2024-02-09,-0.78,0.74,-0.02,0.0,1.93,0
PME238,2024-02-10,0.53,4.25,2.39,0.0,1.93,0
PME238,2024-02-11,2.65,10.0,6.32,1.32,3.25,0
PME238,2024-02-12,4.81,9.6,7.2,2.2,5.45,0
PME238,2024-02-13,3.03,6.25,4.64,0.0,5.45,0
PME238,2024-02-14,-0.46,8.09,3.82,0.0,5.45,0
PME238,2024-02-15,1.21,8.13,4.67,0.0,5.45,0
PME238,2024-02-16,0.4,8.6,4.5,0.0,5.45,0
PME238,2024-02-17,1.21,9.03,5.12,0.12,5.57,0
PME238,2024-02-18,-2.74,4.18,0.72,0.0,5.57,0
PME238,2024-02-19,-2.74,5.09,1.17,0.0,5.57,0
PME238,2024-02-20,3.96,7.47,5.72,0.72,6.29,0
PME238,2024-02-21,3.71,7.53,5.62,0.62,6.91,0
PME238,2024-02-22,4.56,10.41,7.48,2.48,9.39,0
PME238,2024-02-23,6.4,8.66,7.53,2.53,11.92,0
PME238,2024-02-24,3.93,14.3,9.12,4.12,16.04,0
PME238,2024-02-25,4.34,14.02,9.18,4.18,20.22,0
PME238,2024-02-26,8.06,11.79,9.93,4.93,25.15,0
PME238,2024-02-27,6.69,16.53,11.61,6.61,31.76,0
PME238,2024-02-28,5.37,15.84,10.6,5.6,37.36,0
PME238,2024-02-29,7.5,10.0,8.75,3.75,41.11,0
PME238,2024-03-01,5.56,9.47,7.52,2.52,43.63,0
PME238,2024-03-02,3.74,8.6,6.17,1.17,44.8,0
PME238,2024-03-03,2.37,9.57,5.97,0.97,45.77,0
PME238,2024-03-04,2.34,5.37,3.86,0.0,45.77,0
PME238,2024-03-05,2.68,8.25,5.46,0.46,46.23,0
PME238,2024-03-06,-1.12,5.87,2.38,0.0,46.23,0
PME238,2024-03-07,-3.65,5.31,0.83,0.0,46.23,0
PME238,2024-03-08,-4.52,8.56,2.02,0.0,46.23,0
PME238,2024-03-09,-4.09,10.1,3.0,0.0,46.23,0
PME238,2024-03-10,-2.43,11.51,4.54,0.0,46.23,0
PME238,2024-03-11,1.46,7.19,4.32,0.0,46.23,0
PME238,2024-03-12,3.15,5.47,4.31,0.0,46.23,0
PME238,2024-03-13,1.96,3.65,2.8,0.0,46.23,0
PME238,2024-03-14,2.43,5.53,3.98,0.0,46.23,0
PME238,2024-03-15,1.93,9.16,5.54,0.54,46.77,0
PME238,2024-03-16,1.18,13.08,7.13,2.13,48.9,0
PME238,2024-03-17,0.18,9.03,4.6,0.0,48.9,0
PME238,2024-03-18,-2.65,2.15,-0.25,0.0,48.9,0
PME238,2024-03-19,-2.9,3.65,0.38,0.0,48.9,0
PME238,2024-03-20,-2.28,8.28,3.0,0.0,48.9,0
PME238,2024-03-21,-3.27,10.98,3.86,0.0,48.9,0
PME238,2024-03-22,4.93,10.0,7.46,2.46,51.36,0
PME238,2024-03-23,4.56,14.61,9.58,4.58,55.94,0
PME238,2024-03-24,-1.37,8.85,3.74,0.0,55.94,0
PME238,2024-03-25,-1.96,9.69,3.86,0.0,55.94,0
PME238,2024-03-26,-1.71,11.48,4.88,0.0,55.94,0
PME238,2024-03-27,4.34,15.8,10.07,5.07,61.01,0
PME238,2024-03-28,6.84,16.87,11.86,6.86,67.87,0
PME238,2024-03-29,6.37,16.18,11.28,6.28,74.15,0
PME238,2024-03-30,6.62,22.24,14.43,9.43,83.58,0
PME238,2024-03-31,11.63,23.22,17.42,12.42,96.0,0
PME238,2024-04-01,10.63,23.85,17.24,12.24,108.24,1
PME238,2024-04-02,8.31,14.33,11.32,6.32,114.56,2
PME238,2024-04-03,0.4,12.45,6.42,1.42,115.98,3
PME238,2024-04-04,-1.99,13.33,5.67,0.67,116.65,4
PME238,2024-04-05,7.69,15.08,11.38,6.38,123.03,5
PME238,2024-04-06,5.56,18.13,11.84,6.84,129.87,6
PME238,2024-04-07,3.56,21.43,12.5,7.5,137.37,7
PME238,2024-04-08,10.32,25.17,17.74,12.74,150.11,8
PME238,2024-04-09,9.06,26.18,17.62,12.62,162.73,9
PME238,2024-04-10,8.31,20.86,14.58,9.58,172.31,10
PME238,2024-04-11,3.65,16.31,9.98,4.98,177.29,11
PME238,2024-04-12,4.4,17.12,10.76,5.76,183.05,12
PME238,2024-04-13,8.81,20.52,14.66,9.66,192.71,13
PME238,2024-04-14,3.74,22.18,12.96,7.96,200.67,0
PME238,2024-04-15,2.78,9.72,6.25,1.25,201.92,0
PME238,2024-04-16,0.65,10.32,5.48,0.48,202.4,0
PME238,2024-04-17,-1.25,12.29,5.52,0.52,202.92,0
PME238,2024-04-18,3.46,8.5,5.98,0.98,203.9,0
PME238,2024-04-19,0.78,9.22,5.0,0.0,203.9,0
PME238,2024-04-20,3.06,11.13,7.1,2.1,206.0,0
PME238,2024-04-21,3.93,7.62,5.78,0.78,206.78,0
PME238,2024-05-01,7.0,25.48,16.24,11.24,218.02,0
PME238,2024-05-02,4.65,25.64,15.14,10.14,228.16,0
PME238,2024-05-03,5.15,25.23,15.19,10.19,238.35,0
PME238,2024-05-04,5.21,25.14,15.18,10.18,248.53,0
PME238,2024-05-05,7.41,27.06,17.24,12.24,260.77,0
PME238,2024-05-06,9.91,22.37,16.14,11.14,271.91,0
PME238,2024-05-07,1.31,14.89,8.1,3.1,275.01,0
PME238,2024-05-08,0.28,18.32,9.3,4.3,279.31,0
PME238,2024-05-09,2.65,19.51,11.08,6.08,285.39,0
PME238,2024-05-10,1.43,18.63,10.03,5.03,290.42,0
PME238,2024-05-11,0.59,15.99,8.29,3.29,293.71,0
PME238,2024-05-12,-1.28,17.06,7.89,2.89,296.6,0
PME238,2024-05-13,-0.93,20.8,9.94,4.94,301.54,0
PME238,2024-05-14,1.21,21.55,11.38,6.38,307.92,0
PME238,2024-06-01,9.35,24.73,17.04,12.04,319.96,0
PME238,2024-06-02,9.41,20.74,15.08,10.08,330.04,0
PME238,2024-06-03,11.45,23.82,17.63,12.63,342.67,0
PME238,2024-06-04,10.88,22.72,16.8,11.8,354.47,0
PME238,2024-06-05,10.76,22.56,16.66,11.66,366.13,0
PME238,2024-06-06,10.44,24.19,17.32,12.32,378.45,0
PME238,2024-06-07,13.36,23.82,18.59,13.59,392.04,0
PME238,2024-06-08,10.54,23.47,17.0,12.0,404.04,0
PME238,2024-06-09,10.07,25.33,17.7,12.7,416.74,0
PME238,2024-06-10,9.53,23.5,16.52,11.52,428.26,0
PME238,2024-06-11,7.53,25.42,16.48,11.48,439.74,0
PME238,2024-06-12,6.78,19.82,13.3,8.3,448.04,0
PME238,2024-06-13,9.75,16.46,13.1,8.1,456.14,0
PME238,2024-06-14,6.72,22.43,14.58,9.58,465.72,0
PME238,2024-07-01,17.03,29.07,23.05,18.05,483.77,0
PME238,2024-07-02,9.19,21.62,15.4,10.4,494.17,0
PME238,2024-07-03,6.75,23.94,15.34,10.34,504.51,0
PME238,2024-07-04,13.04,25.86,19.45,14.45,518.96,0
PME238,2024-07-05,12.29,23.75,18.02,13.02,531.98,0
PME238,2024-07-06,13.23,31.47,22.35,17.35,549.33,0
PME238,2024-07-07,17.5,32.92,25.21,20.21,569.54,0
PME238,2024-07-08,14.83,28.57,21.7,16.7,586.24,0
PME238,2024-07-09,13.86,30.81,22.34,17.34,603.58,0
PME238,2024-07-10,17.53,34.02,25.78,20.78,624.36,0
PME238,2024-07-11,16.59,35.92,26.26,21.26,645.62,0
PME238,2024-07-12,14.96,33.42,24.19,19.19,664.81,0
PME238,2024-07-13,19.38,32.26,25.82,20.82,685.63,0
PME238,2024-07-14,17.5,26.52,22.01,17.01,702.64,0
PME238,2024-08-01,8.75,29.36,19.06,14.06,716.7,0
PME238,2024-08-02,13.14,25.99,19.56,14.56,731.26,0
PME238,2024-08-03,10.63,22.53,16.58,11.58,742.84,0
PME238,2024-08-04,8.6,27.84,18.22,13.22,756.06,0
PME238,2024-08-05,14.46,19.51,16.98,11.98,768.04,0
PME238,2024-08-06,13.64,25.11,19.38,14.38,782.42,0
PME238,2024-08-07,11.63,27.66,19.64,14.64,797.06,0
PME238,2024-08-08,12.64,27.09,19.87,14.87,811.93,0
PME238,2024-08-09,14.61,25.96,20.28,15.28,827.21,0
PME238,2024-08-10,11.57,27.25,19.41,14.41,841.62,0
PME238,2024-08-11,9.41,26.43,17.92,12.92,854.54,0
PME238,2024-08-12,7.56,24.85,16.21,11.21,865.75,0
PME238,2024-08-13,7.0,25.45,16.23,11.23,876.98,0
PME238,2024-08-14,6.5,27.78,17.14,12.14,889.12,0
PME238,2024-09-01,13.86,25.67,19.76,14.76,903.88,0
PME238,2024-09-02,12.39,30.59,21.49,16.49,920.37,0
PME238,2024-09-03,13.04,30.9,21.97,16.97,937.34,0
PME238,2024-09-04,12.95,31.44,22.2,17.2,954.54,0
PME238,2024-09-05,16.28,29.45,22.86,17.86,972.4,0
PME238,2024-09-06,16.02,29.61,22.82,17.82,990.22,0
PME238,2024-09-07,11.95,30.11,21.03,16.03,1006.25,0
PME238,2024-09-08,11.67,28.47,20.07,15.07,1021.32,0
PME238,2024-09-09,10.6,28.25,19.42,14.42,1035.74,0
PME238,2024-09-10,11.38,19.54,15.46,10.46,1046.2,0
PME238,2024-09-11,10.54,21.65,16.1,11.1,1057.3,0
PME238,2024-09-12,11.88,20.26,16.07,11.07,1068.37,0
PME238,2024-09-13,14.58,22.12,18.35,13.35,1081.72,0
PME238,2024-09-14,16.56,22.34,19.45,14.45,1096.17,0
PME238,2024-10-01,0.53,11.41,5.97,0.97,1097.14,0
PME238,2024-10-02,0.34,17.47,8.9,3.9,1101.04,0
PME238,2024-10-03,7.25,14.24,10.74,5.74,1106.78,0
PME238,2024-10-04,7.34,12.39,9.86,4.86,1111.64,0
PME238,2024-10-05,9.13,11.29,10.21,5.21,1116.85,0
PME238,2024-10-06,7.03,10.51,8.77,3.77,1120.62,0
PME238,2024-10-07,1.9,12.1,7.0,2.0,1122.62,0
PME238,2024-10-08,2.93,20.39,11.66,6.66,1129.28,0
PME238,2024-10-09,11.54,22.31,16.92,11.92,1141.2,0
PME238,2024-10-10,11.63,22.56,17.1,12.1,1153.3,0
PME238,2024-10-11,3.46,14.86,9.16,4.16,1157.46,0
PME238,2024-10-12,-0.25,14.14,6.94,1.94,1159.4,0
PME238,2024-10-13,0.15,14.36,7.26,2.26,1161.66,0
PME238,2024-10-14,7.66,10.72,9.19,4.19,1165.85,0
PME238,2024-11-01,9.75,13.08,11.42,6.42,1172.27,0
PME238,2024-11-02,-0.96,11.1,5.07,0.07,1172.34,0
PME238,2024-11-03,-3.46,7.56,2.05,0.0,1172.34,0
PME238,2024-11-04,-4.37,9.16,2.4,0.0,1172.34,0
PME238,2024-11-05,-4.86,9.19,2.16,0.0,1172.34,0
PME238,2024-11-06,-5.8,11.04,2.62,0.0,1172.34,0
PME238,2024-11-07,-3.87,2.06,-0.9,0.0,1172.34,0
PME238,2024-11-08,2.18,5.0,3.59,0.0,1172.34,0
PME238,2024-11-09,2.24,3.96,3.1,0.0,1172.34,0
PME238,2024-11-10,2.18,3.71,2.94,0.0,1172.34,0
PME238,2024-11-11,-1.12,6.5,2.69,0.0,1172.34,0
PME238,2024-11-12,0.09,1.37,0.73,0.0,1172.34,0
PME238,2024-11-13,-0.43,1.21,0.39,0.0,1172.34,0
PME238,2024-11-14,-0.9,4.46,1.78,0.0,1172.34,0
PME238,2024-12-01,1.68,4.71,3.2,0.0,1172.34,0
PME238,2024-12-02,0.93,4.87,2.9,0.0,1172.34,0
PME238,2024-12-03,-1.18,5.03,1.93,0.0,1172.34,0
PME238,2024-12-04,0.31,3.43,1.87,0.0,1172.34,0
PME238,2024-12-05,1.37,3.34,2.36,0.0,1172.34,0
PME238,2024-12-06,-0.31,1.96,0.82,0.0,1172.34,0
PME238,2024-12-07,0.24,1.99,1.12,0.0,1172.34,0
PME238,2024-12-08,0.78,4.56,2.67,0.0,1172.34,0
PME238,2024-12-09,-0.03,2.46,1.22,0.0,1172.34,0
PME238,2024-12-10,-1.18,0.06,-0.56,0.0,1172.34,0
PME238,2024-12-11,-1.18,1.59,0.21,0.0,1172.34,0
PME238,2024-12-12,-0.62,1.53,0.46,0.0,1172.34,0
PME238,2024-12-13,-6.86,0.99,-2.94,0.0,1172.34,0
PME238,2024-12-14,-6.52,0.53,-2.99,0.0,1172.34,0
PME238,2025-01-01,-0.25,4.53,2.14,0.0,0.0,0
PME238,2025-01-02,-0.9,6.34,2.72,0.0,0.0,0
PME238,2025-01-03,-2.4,1.81,-0.29,0.0,0.0,0
PME238,2025-01-04,-9.42,-1.37,-5.4,0.0,0.0,0
PME238,2025-01-05,-8.08,-1.81,-4.94,0.0,0.0,0
PME238,2025-01-06,-2.71,4.81,1.05,0.0,0.0,0
PME238,2025-01-07,2.71,8.06,5.38,0.38,0.38,0
PME238,2025-01-08,-1.78,4.15,1.18,0.0,0.38,0
PME238,2025-01-09,-0.93,7.66,3.36,0.0,0.38,0
PME238,2025-01-10,-0.06,8.28,4.11,0.0,0.38,0
PME238,2025-01-11,-0.75,0.81,0.03,0.0,0.38,0
PME238,2025-01-12,-1.03,0.24,-0.4,0.0,0.38,0
PME238,2025-01-13,-3.12,-0.56,-1.84,0.0,0.38,0
PME238,2025-01-14,-3.27,1.06,-1.1,0.0,0.38,0
PME238,2025-01-15,-0.37,0.9,0.26,0.0,0.38,0
PME238,2025-01-16,0.43,1.31,0.87,0.0,0.38,0
PME238,2025-01-17,1.06,2.74,1.9,0.0,0.38,0
PME238,2025-01-18,0.18,6.0,3.09,0.0,0.38,0
PME238,2025-01-19,-1.4,1.78,0.19,0.0,0.38,0
PME238,2025-01-20,-2.49,7.5,2.5,0.0,0.38,0
PME238,2025-01-21,-2.59,1.99,-0.3,0.0,0.38,0
PME238,2025-01-22,-0.53,1.68,0.57,0.0,0.38,0
PME238,2025-01-23,0.96,5.34,3.15,0.0,0.38,0
PME238,2025-01-24,-0.53,4.68,2.07,0.0,0.38,0
PME238,2025-01-25,0.28,6.87,3.58,0.0,0.38,0
PME238,2025-01-26,3.65,9.72,6.68,1.68,2.06,0
PME238,2025-01-27,1.31,11.6,6.46,1.46,3.52,0
PME238,2025-01-28,1.71,11.2,6.46,1.46,4.98,0
PME238,2025-01-29,4.15,10.69,7.42,2.42,7.4,0
PME238,2025-01-30,0.12,11.6,5.86,0.86,8.26,0
PME238,2025-01-31,-1.15,10.13,4.49,0.0,8.26,0
PME238,2025-02-01,0.15,3.24,1.7,0.0,8.26,0
PME238,2025-02-02,-3.49,2.37,-0.56,0.0,8.26,0
PME238,2025-02-03,-5.05,0.99,-2.03,0.0,8.26,0
PME238,2025-02-04,-1.81,1.84,0.02,0.0,8.26,0
PME238,2025-02-05,-3.71,5.34,0.82,0.0,8.26,0
PME238,2025-02-06,-4.68,-0.12,-2.4,0.0,8.26,0
PME238,2025-02-07,-4.83,-0.15,-2.49,0.0,8.26,0
PME238,2025-02-08,-6.14,-0.5,-3.32,0.0,8.26,0
PME238,2025-02-09,-6.92,0.06,-3.43,0.0,8.26,0
PME238,2025-02-10,-9.07,0.9,-4.08,0.0,8.26,0
PME238,2025-02-11,-9.48,-5.74,-7.61,0.0,8.26,0
PME238,2025-02-12,-8.39,-0.68,-4.54,0.0,8.26,0
PME238,2025-02-13,-10.51,5.03,-2.74,0.0,8.26,0
PME238,2025-02-14,-6.74,0.68,-3.03,0.0,8.26,0
PME238,2025-02-15,-11.41,-1.96,-6.68,0.0,8.26,0
PME238,2025-02-16,-15.92,-2.77,-9.35,0.0,8.26,0
PME238,2025-02-17,-17.53,-1.9,-9.72,0.0,8.26,0
PME238,2025-02-18,-15.58,-0.53,-8.06,0.0,8.26,0
PME238,2025-02-19,-9.51,-1.56,-5.54,0.0,8.26,0
PME238,2025-02-20,-10.16,1.18,-4.49,0.0,8.26,0
PME238,2025-02-21,-12.56,1.31,-5.62,0.0,8.26,0
PME238,2025-02-22,-7.42,2.93,-2.24,0.0,8.26,0
PME238,2025-02-23,-6.08,5.72,-0.18,0.0,8.26,0
PME238,2025-02-24,-5.3,8.53,1.61,0.0,8.26,0
PME238,2025-02-25,-0.15,7.28,3.56,0.0,8.26,0
PME238,2025-02-26,-3.68,11.04,3.68,0.0,8.26,0
PME238,2025-02-27,1.46,9.94,5.7,0.7,8.96,0
PME238,2025-02-28,0.31,4.03,2.17,0.0,8.96,0
PME238,2025-03-01,-0.34,6.47,3.06,0.0,8.96,0
PME238,2025-03-02,0.34,2.28,1.31,0.0,8.96,0
PME238,2025-03-03,1.34,7.28,4.31,0.0,8.96,0
PME238,2025-03-04,3.37,11.41,7.39,2.39,11.35,0
PME238,2025-03-05,2.03,14.11,8.07,3.07,14.42,0
PME238,2025-03-06,2.78,17.81,10.3,5.3,19.72,0
PME238,2025-03-07,0.71,18.1,9.41,4.41,24.13,0
PME238,2025-03-08,-1.99,19.64,8.83,3.83,27.96,0
PME238,2025-03-09,-2.15,18.91,8.38,3.38,31.34,0
PME238,2025-03-10,2.96,19.26,11.11,6.11,37.45,0
PME238,2025-03-11,7.56,15.8,11.68,6.68,44.13,0
PME238,2025-03-12,3.93,16.15,10.04,5.04,49.17,0
PME238,2025-03-13,3.65,14.27,8.96,3.96,53.13,0
PME238,2025-03-14,0.0,6.62,3.31,0.0,53.13,0
PME238,2025-03-15,-3.99,2.87,-0.56,0.0,53.13,0
PME238,2025-03-16,-5.55,7.37,0.91,0.0,53.13,0
PME238,2025-03-17,-5.99,3.4,-1.3,0.0,53.13,0
PME238,2025-03-18,-7.02,5.28,-0.87,0.0,53.13,0
PME238,2025-03-19,-1.99,9.94,3.97,0.0,53.13,0
PME238,2025-03-20,-2.77,12.92,5.08,0.08,53.21,0
PME238,2025-03-21,-0.87,15.33,7.23,2.23,55.44,0
PME238,2025-03-22,3.18,14.93,9.06,4.06,59.5,0
PME238,2025-03-23,3.28,12.54,7.91,2.91,62.41,0
PME238,2025-03-24,4.93,11.1,8.02,3.02,65.43,0
PME238,2025-03-25,-0.09,11.79,5.85,0.85,66.28,0
PME238,2025-03-26,0.49,15.68,8.08,3.08,69.36,0
PME238,2025-03-27,5.72,10.63,8.18,3.18,72.54,0
PME238,2025-03-28,5.12,15.08,10.1,5.1,77.64,0
PME238,2025-03-29,1.24,17.06,9.15,4.15,81.79,0
PME238,2025-03-30,-0.28,17.22,8.47,3.47,85.26,0
PME238,2025-03-31,5.18,7.84,6.51,1.51,86.77,0
PME238,2025-04-01,7.34,12.01,9.68,4.68,91.45,0
PME238,2025-04-02,6.4,17.0,11.7,6.7,98.15,0
PME238,2025-04-03,2.43,19.01,10.72,5.72,103.87,1
PME238,2025-04-04,2.4,19.86,11.13,6.13,110.0,2
PME238,2025-04-05,-0.06,8.91,4.42,0.0,110.0,3
PME238,2025-04-06,-1.9,2.09,0.09,0.0,110.0,4
PME238,2025-04-07,-3.71,8.03,2.16,0.0,110.0,5
PME238,2025-04-08,-3.96,8.03,2.03,0.0,110.0,6
PME238,2025-04-09,-4.68,9.75,2.54,0.0,110.0,7
PME238,2025-04-10,-1.93,5.97,2.02,0.0,110.0,8
PME238,2025-04-11,-0.03,6.44,3.2,0.0,110.0,9
PME238,2025-04-12,-0.87,13.33,6.23,1.23,111.23,10
PME238,2025-04-13,1.53,20.45,10.99,5.99,117.22,11
PME238,2025-04-14,8.41,21.74,15.08,10.08,127.3,12
PME238,2025-04-15,5.53,19.82,12.68,7.68,134.98,13
PME238,2025-04-16,9.6,22.53,16.07,11.07,146.05,14
PME238,2025-04-17,9.32,27.56,18.44,13.44,159.49,15
PME238,2025-04-18,10.6,27.94,19.27,14.27,173.76,16
PME238,2025-04-19,6.53,21.3,13.92,8.92,182.68,17
PME238,2025-04-20,5.47,22.68,14.08,9.08,191.76,18
PME238,2025-04-21,4.93,25.67,15.3,10.3,202.06,0
PME238,2025-04-22,7.09,26.46,16.77,11.77,213.83,0
PME238,2025-04-23,7.53,22.09,14.81,9.81,223.64,0
PME238,2025-04-24,5.03,23.34,14.18,9.18,232.82,0
PME238,2025-04-25,2.81,13.14,7.98,2.98,235.8,0
PME238,2025-04-26,-2.12,12.45,5.16,0.16,235.96,0
PME238,2025-04-27,-4.09,14.27,5.09,0.09,236.05,0
PME238,2025-04-28,-3.37,18.72,7.67,2.67,238.72,0
PME238,2025-04-29,-0.56,20.92,10.18,5.18,243.9,0
PME238,2025-04-30,2.9,20.67,11.78,6.78,250.68,0
PME238,2025-05-01,0.74,18.79,9.76,4.76,255.44,0
PME238,2025-05-02,-0.78,22.21,10.72,5.72,261.16,0
PME238,2025-05-03,10.94,23.88,17.41,12.41,273.57,0
PME238,2025-05-04,5.25,17.63,11.44,6.44,280.01,0
PME238,2025-05-05,2.81,10.79,6.8,1.8,281.81,0
PME238,2025-05-06,-0.15,14.52,7.18,2.18,283.99,0
PME238,2025-05-07,-1.03,13.99,6.48,1.48,285.47,0
PME238,2025-05-08,-0.81,11.82,5.5,0.5,285.97,0
PME238,2025-05-09,-2.84,11.29,4.22,0.0,285.97,0
PME238,2025-05-10,2.31,9.66,5.98,0.98,286.95,0
PME238,2025-05-11,1.74,13.7,7.72,2.72,289.67,0
PME238,2025-05-12,1.71,14.77,8.24,3.24,292.91,0
PME238,2025-05-13,0.78,16.68,8.73,3.73,296.64,0
PME238,2025-05-14,0.03,16.43,8.23,3.23,299.87,0
PME238,2025-05-15,1.62,11.79,6.7,1.7,301.57,0
PME238,2025-05-16,1.62,9.79,5.7,0.7,302.27,0
PME238,2025-05-17,2.68,11.88,7.28,2.28,304.55,0
PME238,2025-05-18,1.46,12.29,6.88,1.88,306.43,0
PME238,2025-05-19,5.9,15.87,10.88,5.88,312.31,0
PME238,2025-05-20,8.5,20.33,14.42,9.42,321.73,0
PME238,2025-05-21,6.87,22.75,14.81,9.81,331.54,0
PME238,2025-05-22,9.72,22.21,15.96,10.96,342.5,0
PME238,2025-05-23,9.0,12.26,10.63,5.63,348.13,0
PME238,2025-05-24,2.71,15.58,9.14,4.14,352.27,0
PME238,2025-05-25,1.96,18.69,10.32,5.32,357.59,0
PME238,2025-05-26,4.25,22.72,13.48,8.48,366.07,0
PME238,2025-05-27,10.41,21.4,15.9,10.9,376.97,0
PME238,2025-05-28,8.41,20.92,14.66,9.66,386.63,0
PME238,2025-05-29,9.6,19.26,14.43,9.43,396.06,0
PME238,2025-05-30,5.34,21.33,13.34,8.34,404.4,0
PME238,2025-05-31,9.75,23.38,16.56,11.56,415.96,0
PME238,2025-06-01,8.97,27.47,18.22,13.22,429.18,0
PME238,2025-06-02,15.37,27.06,21.22,16.22,445.4,0
PME238,2025-06-03,9.25,21.14,15.2,10.2,455.6,0
PME238,2025-06-04,7.25,25.86,16.56,11.56,467.16,0
PME238,2025-06-05,15.52,27.72,21.62,16.62,483.78,0
PME238,2025-06-06,15.4,27.06,21.23,16.23,500.01,0
PME238,2025-06-07,14.02,28.25,21.14,16.14,516.15,0
PME238,2025-06-08,13.01,22.62,17.82,12.82,528.97,0
PME238,2025-06-09,8.16,17.28,12.72,7.72,536.69,0
PME238,2025-06-10,5.65,19.76,12.71,7.71,544.4,0
PME238,2025-06-11,9.35,20.11,14.73,9.73,554.13,0
PME238,2025-06-12,8.25,18.63,13.44,8.44,562.57,0
PME238,2025-06-13,8.31,20.36,14.34,9.34,571.91,0
PME238,2025-06-14,9.47,22.75,16.11,11.11,583.02,0
PME238,2025-06-15,8.25,25.77,17.01,12.01,595.03,0
PME238,2025-06-16,7.87,28.92,18.4,13.4,608.43,0
PME238,2025-06-17,11.51,22.59,17.05,12.05,620.48,0
PME238,2025-06-18,9.79,26.77,18.28,13.28,633.76,0
PME238,2025-06-19,9.79,21.84,15.82,10.82,644.58,0
PME238,2025-06-20,8.38,21.36,14.87,9.87,654.45,0
PME238,2025-06-21,7.19,23.75,15.47,10.47,664.92,0
PME238,2025-06-22,6.59,26.11,16.35,11.35,676.27,0
PME238,2025-06-23,5.59,27.91,16.75,11.75,688.02,0
PME238,2025-06-24,11.32,21.9,16.61,11.61,699.63,0
PME238,2025-06-25,12.01,24.85,18.43,13.43,713.06,0
PME238,2025-06-26,10.35,25.39,17.87,12.87,725.93,0
PME238,2025-06-27,14.11,24.79,19.45,14.45,740.38,0
PME238,2025-06-28,12.95,21.77,17.36,12.36,752.74,0
PME238,2025-06-29,13.83,26.05,19.94,14.94,767.68,0
PME238,2025-06-30,9.82,23.53,16.68,11.68,779.36,0
PME238,2025-07-01,7.78,24.92,16.35,11.35,790.71,0
PME238,2025-07-02,8.6,32.13,20.37,15.37,806.08,0
PME238,2025-07-03,10.82,34.91,22.86,17.86,823.94,0
PME238,2025-07-04,8.34,23.66,16.0,11.0,834.94,0
PME238,2025-07-05,6.18,26.14,16.16,11.16,846.1,0
PME238,2025-07-06,11.85,31.47,21.66,16.66,862.76,0
PME238,2025-07-07,14.99,31.5,23.24,18.24,881.0,0
PME238,2025-07-08,16.37,26.11,21.24,16.24,897.24,0
PME238,2025-07-09,14.58,18.76,16.67,11.67,908.91,0
PME238,2025-07-10,12.83,17.81,15.32,10.32,919.23,0
PME238,2025-07-11,11.51,17.85,14.68,9.68,928.91,0
PME238,2025-07-12,10.79,24.41,17.6,12.6,941.51,0
PME238,2025-07-13,10.13,27.69,18.91,13.91,955.42,0
PME238,2025-07-14,13.48,28.76,21.12,16.12,971.54,0
PME238,2025-08-01,8.47,24.98,16.73,11.73,983.27,0
PME238,2025-08-02,11.13,27.12,19.12,14.12,997.39,0
PME238,2025-08-03,12.23,30.59,21.41,16.41,1013.8,0
PME238,2025-08-04,12.32,22.12,17.22,12.22,1026.02,0
PME238,2025-08-05,9.91,26.81,18.36,13.36,1039.38,0
PME238,2025-08-06,8.34,22.31,15.32,10.32,1049.7,0
PME238,2025-08-07,6.97,24.7,15.84,10.84,1060.54,0
PME238,2025-08-08,8.88,26.18,17.53,12.53,1073.07,0
PME238,2025-08-09,10.98,28.63,19.8,14.8,1087.87,0
PME238,2025-08-10,13.36,28.54,20.95,15.95,1103.82,0
PME238,2025-08-11,8.34,24.19,16.26,11.26,1115.08,0
PME238,2025-08-12,7.03,27.59,17.31,12.31,1127.39,0
PME238,2025-08-13,9.06,30.27,19.66,14.66,1142.05,0
PME238,2025-08-14,13.33,30.68,22.0,17.0,1159.05,0
PME238,2025-09-01,13.2,27.75,20.48,15.48,1174.53,0
PME238,2025-09-02,12.76,31.78,22.27,17.27,1191.8,0
PME238,2025-09-03,12.89,27.18,20.04,15.04,1206.84,0
PME238,2025-09-04,11.23,27.31,19.27,14.27,1221.11,0
PME238,2025-09-05,13.8,32.29,23.04,18.04,1239.15,0
PME238,2025-09-06,16.84,30.78,23.81,18.81,1257.96,0
PME238,2025-09-07,16.21,25.2,20.7,15.7,1273.66,0
PME238,2025-09-08,13.7,25.36,19.53,14.53,1288.19,0
PME238,2025-09-09,13.04,22.43,17.74,12.74,1300.93,0
PME238,2025-09-10,12.79,26.3,19.55,14.55,1315.48,0
PME238,2025-09-11,16.28,20.33,18.3,13.3,1328.78,0
PME238,2025-09-12,13.55,24.26,18.9,13.9,1342.68,0
PME238,2025-09-13,13.58,21.43,17.5,12.5,1355.18,0
PME238,2025-09-14,12.7,20.61,16.66,11.66,1366.84,0
PME238,2025-10-01,0.99,11.82,6.4,1.4,1368.24,0
PME238,2025-10-02,0.59,12.2,6.4,1.4,1369.64,0
PME238,2025-10-03,3.74,9.91,6.82,1.82,1371.46,0
PME238,2025-10-04,3.09,13.11,8.1,3.1,1374.56,0
PME238,2025-10-05,7.09,15.05,11.07,6.07,1380.63,0
PME238,2025-10-06,3.93,14.74,9.34,4.34,1384.97,0
